ARTICOLO, LIST PRICE  
NB G122LB-DN2,28.58
NB G122LE-DN2,28.54
NB G122LH-DN2,28.56
NB G122LL-DN2,29.5
NB G22000,13.46
NB G220AA-DN2,29.81
NB G220AA-SMK,27.38
NB G220AB-DN2,29.1
NB G220AB-DN2W5,31.97
NB G220AC-DN2,29.81
NB G220AE-DN2,30.23
NB G220BB-DN2,30.68
NB G220BB-DN2W5,33.47
NB G220BE-DN2,31.28
NB G220CB-DN2,30.82
NB G220CH-DN2,30.34
NB G220CP-DN2,32.45
NB G220CV-DN2,30.71
NB G220EB-DN2,30.76
NB G220EE-DN2,31.33
NB G220FB-DN2,32.44
NB G220GB-DN2,32.78
NB G222KA-DN2,31.84
NB G222KB-DN2,32.15
NB G222KC-DN2,32.11
NB G222KD-DN2,32.32
NB G222KE-DN2,32.3
NB G222KF-DN2,32.29
NB G222KG-DN2,32.3
NB G222KH-DN2,32.3
NB G222KP-DN2,32.84
NB G222LB-DN2,32.66
NB G222LE-DN2,32.62
NB G222LH-DN2,32.64
NB G222LL-DN2,33.58
NB H11000,9.45
NB H12000,11.56
NB H22000,13.75
NB L11000,9.44
NB L110BB-DN1,19.93
NB L110BB-DN2,21.55
NB L110BE-SMK,21.68
NB L110CV-SMK,21.11
NB L112KF-DN2,23.16
NB L12000,11.52
NB L22000,13.75
NF B010AB-DN1.5,14.6
NF B010AE-DN0.55,15.31
NF B010BB-DN0.85,15.76
NF B010BB-DN1,15.76
NF B010BB-DN2,16.6
NF B010EE-DN1.4,16.83
NF B012KB-DN2,18.07
NF B012KD-DN2,18.24
NF B012KF-DN2,18.21
NF B012KG-DN2R23,19.08
NF B02000,8.41
NF B020AA-DN1,17.64
NF B020AA-DN2,18.72
NF B020AB-DMK,17.86
NF B020AB-DN1,16.93
NF B020AB-DN2,18.01
NF B020AB-DN2W5,20.88
NF B020AB-DN3,19.36
NF B020AB-DN5,22.42
NF B020AC-DN2,18.72
NF B020AC-SMKW5,21.44
NF B020AE,12.23
NF B020AE-DMK,18.99
NF B020AE-DN2,19.14
NF B020BB-DH1,21.5
NF B020BB-DH5,39.01
NF B020BB-DM0.2,25.37
NF B020BB-DMK,20.65
NF B020BB-DN1,18.51
NF B020BB-DN2,19.59
NF B020BB-DN2W5,22.38
NF B020BB-DN3,12.68
NF B020BB-DN5,24
NF B020BB-SAK,18.82
NF B020BB-SMK,19.44
NF B020BE-DMK,20.04
NF B020BE-DN2,20.19
NF B020BG-DH15,86.35
NF B020BG-DH20,108.23
NF B020BG-DN2,22.79
NF B020BG-SMK,22.64
NF B020CB-DN1,18.65
NF B020CB-DN2,19.73
NF B020CB-SAK,18.96
NF B020CH-DN2,19.25
NF B020CH-DN5,23.66
NF B020CH-SMK,19.1
NF B020CP-DMK,21.21
NF B020CP-DN2,21.36
NF B020CP-SMK,21.21
NF B020CV-DN2,19.62
NF B020EB-DMK,19.52
NF B020EB-DN0.5,17.83
NF B020EB-DN2,19.67
NF B020EB-DN5,24.08
NF B020EB-SMK,19.52
NF B020EE-DN2,20.24
NF B020FB-DM0.2,27.13
NF B020FB-DMK,21.2
NF B020FB-DN1,20.27
NF B020FB-DN2,21.35
NF B020FB-DN5,25.76
NF B020GB-DMK,21.54
NF B020GB-DN2,21.69
NF B020HB-DN2,19.92
NF B020HB-DN2W5,22.79
NF B020HB-SMK,19.77
NF B020HE-DMK,20.92
NF B020HE-DMKW5,23.79
NF B020HE-DN2,21.07
NF B020HE-DN2W5,23.94
NF B020HE-SAK,20.3
NF B020HH-DN2,20.91
NF B020HH-DN2W5,23.78
NF B022KA-DN2,20.75
NF B022KA-SMK,20.6
NF B022KB-DM0.2,26.84
NF B022KB-DMK,20.91
NF B022KB-DN2,21.06
NF B022KB-SAK,20.29
NF B022KB-SAKR19,20.8
NF B022KB-SAKR24,21.53
NF B022KB-SMK,20.91
NF B022KC-DM0.2,26.8
NF B022KC-DMK,20.87
NF B022KC-DN2,21.02
NF B022KC-DN5,25.43
NF B022KC-SMK,20.87
NF B022KD-DMK,23.83
NF B022KD-DN2,21.23
NF B022KD-SMK,21.08
NF B022KE-DMK,21.06
NF B022KE-DN2,21.21
NF B022KE-SMK,21.06
NF B022KF-DN2,21.2
NF B022KF-DN5,25.08
NF B022KF-DN8,14.29
NF B022KF-SMK,22.26
NF B022KG-DMK,21.61
NF B022KG-DN2,21.21
NF B022KG-DN2R24,22.15
NF B022KG-SAK,20.44
NF B022KG-SMK,21.06
NF B022KH-DN2,21.21
NF B022KH-SMK,21.06
NF B022KP-DN2,21.75
NF B022KP-SMK,21.6
NF B022LB-DN2,21.57
NF B022LE-DMK,21.38
NF B022LE-DN2,21.53
NF B022LE-SMK,21.38
NF B022LH-DN2,21.55
NF B022LL-DN2,22.49
NF B022LP-DN2E24,25.97
NF B100AB-DN0.5,13.78
NF B100AB-DN2,15.03
NF B100BB-DMK,17.89
NF B100BB-DN1,15.77
NF B100BB-DN2,16.61
NF B100BB-DN5,19.34
NF B102KC-DN2,18.04
NF B11000,7.83
NF B11000-DN2,14.21
NF B11000-DN5,18.62
NF B11000-DN7,22.02
NF B11000-SMK,13.97
NF B110AA-DH1,19.52
NF B110AA-DH5,37.03
NF B110AA-DM0.05,23.39
NF B110AA-DM0.2,23.39
NF B110AA-DM2,26.43
NF B110AA-DMK,17.36
NF B110AA-DN1,16.53
NF B110AA-DN2,17.61
NF B110AA-DN3,18.96
NF B110AA-DN5,22.02
NF B110AA-SAK,17.37
NF B110AA-SMK,17.37
NF B110AB-DH5,36.32
NF B110AB-DM0.2,22.68
NF B110AB-DMK,16.65
NF B110AB-DMKW5,19.52
NF B110AB-DN0.5,15.06
NF B110AB-DN1,15.82
NF B110AB-DN1.5,16.6
NF B110AB-DN10,29.1
NF B110AB-DN1W5,18.69
NF B110AB-DN2,16.9
NF B110AB-DN2W5,19.77
NF B110AB-DN3,18.25
NF B110AB-DN4,19.6
NF B110AB-DN5,21.31
NF B110AB-DN5W5,24.18
NF B110AB-DN6,23.23
NF B110AB-SAK,16.66
NF B110AB-SAKT6,17.04
NF B110AB-SAKW5,19.53
NF B110AB-SMK,16.66
NF B110AB-SMKW5,19.53
NF B110AC,11.23
NF B110AC-DM0.05,23.39
NF B110AC-DMK,17.36
NF B110AC-DN2,17.61
NF B110AC-DN5,22.02
NF B110AC-SAK,17.37
NF B110AC-SMK,17.37
NF B110AE-DH2T6,24.7
NF B110AE-DM0.2,23.81
NF B110AE-DMK,17.78
NF B110AE-DMKT6,18.16
NF B110AE-DN0.3,16.19
NF B110AE-DN0.5,16.19
NF B110AE-DN1,16.95
NF B110AE-DN1.5,17.73
NF B110AE-DN10,30.23
NF B110AE-DN2,18.03
NF B110AE-DN4,20.73
NF B110AE-DN5,22.44
NF B110AE-DN6,24.36
NF B110AE-DN8,27.3
NF B110AE-SAK,17.79
NF B110AE-SMK,17.79
NF B110AE-SMKT6,18.17
NF B110BB,12.1
NF B110BB-DC2,18.04
NF B110BB-DE0.3,16.64
NF B110BB-DE1,17.4
NF B110BB-DE2,18.48
NF B110BB-DE3,19.83
NF B110BB-DE7,26.29
NF B110BB-DH0.5,18.2
NF B110BB-DH1,20.39
NF B110BB-DH2,24.77
NF B110BB-DH2T6,25.15
NF B110BB-DH5,37.9
NF B110BB-DM0.2,24.26
NF B110BB-DMK,18.23
NF B110BB-DMKR12,18.02
NF B110BB-DMKT6,18.61
NF B110BB-DMKW5,21.02
NF B110BB-DN0.3,16.64
NF B110BB-DN0.36,16.64
NF B110BB-DN0.38,16.64
NF B110BB-DN0.5,16.64
NF B110BB-DN1,17.4
NF B110BB-DN1.26,18.18
NF B110BB-DN1.28,18.18
NF B110BB-DN1.3,18.18
NF B110BB-DN10,30.68
NF B110BB-DN10.5,31.41
NF B110BB-DN15,38.01
NF B110BB-DN2,18.48
NF B110BB-DN20,45.35
NF B110BB-DN2W5,21.27
NF B110BB-DN3,19.83
NF B110BB-DN3.5,20.51
NF B110BB-DN4,21.18
NF B110BB-DN5,22.89
NF B110BB-DN6,24.81
NF B110BB-DN7,26.29
NF B110BB-DN8,27.75
NF B110BB-SAK,18.24
NF B110BB-SAKT6,18.62
NF B110BB-SAKW5,21.03
NF B110BB-SMK,18.24
NF B110BB-SMKR30,19.47
NF B110BB-SMKT6,18.62
NF B110BB-SMKW5,21.03
NF B110BE-DH2T6,25.75
NF B110BE-DM0.2,24.86
NF B110BE-DMK,18.83
NF B110BE-DMKT6,19.21
NF B110BE-DN1,18
NF B110BE-DN2,19.08
NF B110BE-DN5,23.49
NF B110BE-SAK,18.84
NF B110BE-SMK,18.84
NF B110BE-SMKT6,19.22
NF B110BG-DH2,27.97
NF B110BG-DN1,20.6
NF B110BG-DN2,21.68
NF B110BG-DN5,26.09
NF B110BG-SMK,21.44
NF B110CB-DE0.3,16.78
NF B110CB-DE1,17.54
NF B110CB-DH1,20.53
NF B110CB-DM0.2,24.4
NF B110CB-DM1,27.44
NF B110CB-DM1T6,27.82
NF B110CB-DMK,18.37
NF B110CB-DMKR23,19.21
NF B110CB-DN0.25,16.78
NF B110CB-DN1,17.54
NF B110CB-DN10,30.82
NF B110CB-DN2,18.62
NF B110CB-DN2W5,21.38
NF B110CB-DN4,21.32
NF B110CB-DN5,23.03
NF B110CB-SAK,18.38
NF B110CB-SMK,18.38
NF B110CB-SMKT6,18.76
NF B110CH-DMK,17.89
NF B110CH-DN0.7,17.98
NF B110CH-DN1,17.06
NF B110CH-DN2,18.14
NF B110CH-DN2W5,21.01
NF B110CH-DN5,22.55
NF B110CH-SAK,17.9
NF B110CH-SMK,17.9
NF B110CH-SMKR23,18.77
NF B110CP-DMK,20
NF B110CP-DN1,19.17
NF B110CP-DN2,20.25
NF B110CP-DN2W5,23.12
NF B110CP-DN5,24.66
NF B110CP-SAK,20.01
NF B110CP-SMK,20.01
NF B110CV-DM0.2,24.29
NF B110CV-DMK,18.26
NF B110CV-DN1,17.43
NF B110CV-DN15,38.04
NF B110CV-DN2,18.51
NF B110CV-DN2W5,21.38
NF B110CV-SAK,18.27
NF B110CV-SMK,18.27
NF B110CV-SMKT6,18.65
NF B110EB-DH2,24.85
NF B110EB-DMK,18.31
NF B110EB-DN0.5,16.72
NF B110EB-DN1,17.48
NF B110EB-DN10,30.76
NF B110EB-DN2,18.56
NF B110EB-DN2W5,21.43
NF B110EB-DN3,19.91
NF B110EB-DN5,22.97
NF B110EB-DN5W5,25.84
NF B110EB-DN7,26.37
NF B110EB-SAK,18.32
NF B110EB-SMK,18.32
NF B110EE-DMK,18.88
NF B110EE-DN0.5,17.29
NF B110EE-DN1,18.05
NF B110EE-DN1.5,18.83
NF B110EE-DN10,31.33
NF B110EE-DN2,19.13
NF B110EE-DN3,20.48
NF B110EE-DN5,23.54
NF B110EE-DN6,25.46
NF B110EE-SAK,18.89
NF B110EE-SMK,18.89
NF B110FB-DC10,29.25
NF B110FB-DM0.2,26.02
NF B110FB-DMK,19.99
NF B110FB-DN0.25,18.4
NF B110FB-DN1,19.16
NF B110FB-DN1.6,20.24
NF B110FB-DN10,32.44
NF B110FB-DN15,39.77
NF B110FB-DN2,20.24
NF B110FB-DN2.1,20.92
NF B110FB-DN2R30,21.51
NF B110FB-DN2W5,23.11
NF B110FB-DN3,21.59
NF B110FB-DN4,22.94
NF B110FB-DN5,24.65
NF B110FB-SAK,20
NF B110FB-SAKR30,21.27
NF B110FB-SMK,20
NF B110FB-SMKW5,22.87
NF B110GB-DH3,31.24
NF B110GB-DM0.05,26.36
NF B110GB-DMK,20.33
NF B110GB-DN2,20.58
NF B110GB-SAK,20.34
NF B110GB-SMK,20.34
NF B110HB-DH1,20.72
NF B110HB-DMK,18.56
NF B110HB-DMKW5,21.43
NF B110HB-DN1,17.73
NF B110HB-DN2,18.81
NF B110HB-DN2W5,21.68
NF B110HB-DN5,23.22
NF B110HB-DN8W5,30.95
NF B110HB-SAK,18.57
NF B110HB-SAKW5,21.44
NF B110HB-SMK,18.57
NF B110HB-SMKW5,21.44
NF B110HE-DMK,19.71
NF B110HE-DMKW5,22.58
NF B110HE-DN1,18.88
NF B110HE-DN10W5,35.03
NF B110HE-DN2,19.96
NF B110HE-DN2W5,22.83
NF B110HE-DN5,24.37
NF B110HE-SAK,19.72
NF B110HE-SAKW5,22.59
NF B110HE-SMK,19.72
NF B110HE-SMKW5,22.59
NF B110HH-DC0.5,18.46
NF B110HH-DC4.5,23.02
NF B110HH-DMK,19.55
NF B110HH-DMKW5,22.42
NF B110HH-DN1,18.72
NF B110HH-DN2,19.8
NF B110HH-DN2W5,22.67
NF B110HH-DN5,24.21
NF B110HH-DN5W5,27.08
NF B110HH-SAK,19.56
NF B110HH-SAKW5,22.43
NF B110HH-SMK,19.56
NF B110HH-SMKW5,22.43
NF B11200-DN5,22.92
NF B11200-SAK,18.27
NF B11200-SMK,18.27
NF B112KA,13.26
NF B112KA-DM0.2,25.42
NF B112KA-DMK,19.39
NF B112KA-DN1,18.56
NF B112KA-DN10,31.84
NF B112KA-DN2,19.64
NF B112KA-DN2R24,20.6
NF B112KA-DN3,20.99
NF B112KA-DN5,24.05
NF B112KA-SAK,19.4
NF B112KA-SMK,19.4
NF B112KB,13.57
NF B112KB-DC2,19.51
NF B112KB-DH1,21.86
NF B112KB-DM0.2,25.73
NF B112KB-DMK,19.7
NF B112KB-DMKR24,20.94
NF B112KB-DN0.5,18.11
NF B112KB-DN10,32.15
NF B112KB-DN15,39.48
NF B112KB-DN2,19.95
NF B112KB-DN2R23,20.82
NF B112KB-DN3.5,21.98
NF B112KB-DN4,22.65
NF B112KB-DN5,24.36
NF B112KB-DN5R24,25.6
NF B112KB-DN8,29.22
NF B112KB-SAK,19.71
NF B112KB-SMK,19.71
NF B112KC,13.53
NF B112KC-DC15,34.61
NF B112KC-DC2R23,20.33
NF B112KC-DE1,18.83
NF B112KC-DM0.2,25.69
NF B112KC-DMK,19.66
NF B112KC-DMKR23,20.52
NF B112KC-DMKR7,19.84
NF B112KC-DMKT6,20.04
NF B112KC-DN1,18.83
NF B112KC-DN10,32.11
NF B112KC-DN15,39.44
NF B112KC-DN1R23,19.69
NF B112KC-DN2,19.91
NF B112KC-DN2R23,20.77
NF B112KC-DN2R24,20.85
NF B112KC-DN2R36,20.37
NF B112KC-DN3,21.26
NF B112KC-DN4,22.61
NF B112KC-DN5,24.32
NF B112KC-DN5R23,25.18
NF B112KC-DN6,26.24
NF B112KC-DN7,27.72
NF B112KC-DN8,29.18
NF B112KC-DN9,30.65
NF B112KC-SAK,19.67
NF B112KC-SMK,19.67
NF B112KC-SMKR7,19.85
NF B112KD-DC10,29.13
NF B112KD-DM0.2,25.9
NF B112KD-DMK,19.87
NF B112KD-DMKR23,20.74
NF B112KD-DMKR5,21.24
NF B112KD-DN1,19.04
NF B112KD-DN10,32.32
NF B112KD-DN1R23,19.91
NF B112KD-DN2,20.12
NF B112KD-DN2R23,20.99
NF B112KD-DN3,21.47
NF B112KD-DN5,24.53
NF B112KD-DN5W5,27.4
NF B112KD-SAK,19.88
NF B112KD-SMK,19.88
NF B112KD-SMKR23,20.75
NF B112KE-DC0.5,18.19
NF B112KE-DE2,20.1
NF B112KE-DMK,19.85
NF B112KE-DN1,19.02
NF B112KE-DN2,20.1
NF B112KE-DN3,21.45
NF B112KE-DN5,24.51
NF B112KE-DN7,27.91
NF B112KE-SAK,19.86
NF B112KE-SAKR25,20.07
NF B112KE-SMK,19.86
NF B112KE-SMKR24,20.8
NF B112KF-DC10,29.1
NF B112KF-DMK,19.84
NF B112KF-DMKT6,20.22
NF B112KF-DN1,19.01
NF B112KF-DN2,20.09
NF B112KF-DN2R24,21.04
NF B112KF-DN5,24.5
NF B112KF-DN5R23,25.37
NF B112KF-DN6,26.42
NF B112KF-SAK,19.85
NF B112KF-SAKR24,20.8
NF B112KF-SAKT6,20.23
NF B112KF-SMK,19.85
NF B112KF-SMKR24,20.8
NF B112KG-DM0.2,25.88
NF B112KG-DMK,19.85
NF B112KG-DN1,19.02
NF B112KG-DN10,32.3
NF B112KG-DN2,20.1
NF B112KG-DN2R24,21.04
NF B112KG-DN2R25,20.31
NF B112KG-DN2R26,21.17
NF B112KG-DN5,24.51
NF B112KG-DN9,30.84
NF B112KG-SAK,19.86
NF B112KG-SAKR24,20.8
NF B112KG-SAKR25,20.07
NF B112KG-SMK,19.86
NF B112KH-DM0.2,25.88
NF B112KH-DMK,19.85
NF B112KH-DN10,32.3
NF B112KH-DN2,20.1
NF B112KH-DN5,24.51
NF B112KH-SAK,19.86
NF B112KH-SAKR25,20.07
NF B112KH-SMK,19.86
NF B112KP-DH15,84.2
NF B112KP-DH20,106.08
NF B112KP-DH3T6,31.68
NF B112KP-DM0.2,26.42
NF B112KP-DM0.25,26.42
NF B112KP-DMK,20.39
NF B112KP-DMKR23,21.25
NF B112KP-DMKR24,21.33
NF B112KP-DN1,19.56
NF B112KP-DN10,32.84
NF B112KP-DN15,40.17
NF B112KP-DN1R24,20.5
NF B112KP-DN2,20.64
NF B112KP-DN20,47.51
NF B112KP-DN2R23,21.5
NF B112KP-DN2R24,21.58
NF B112KP-DN2R32,18.51
NF B112KP-DN3,21.99
NF B112KP-DN4,23.34
NF B112KP-DN5,25.05
NF B112KP-DN5R24,25.99
NF B112KP-DN7,28.45
NF B112KP-DN9,31.38
NF B112KP-SAK,20.4
NF B112KP-SMK,20.4
NF B112KP-SMKR23,21.26
NF B112KP-SMKR24,21.34
NF B112KP-SMKT6,20.78
NF B112LB-DMK,20.21
NF B112LB-DN1,19.38
NF B112LB-DN2,20.46
NF B112LB-SAK,20.22
NF B112LB-SMK,20.22
NF B112LE,14.04
NF B112LE-DC5L21,24.32
NF B112LE-DC8L21,27.83
NF B112LE-DM0.2,26.2
NF B112LE-DMK,20.17
NF B112LE-DN1,19.34
NF B112LE-DN2,20.42
NF B112LE-DN2L21,21.1
NF B112LE-DN3,21.77
NF B112LE-DN5,24.83
NF B112LE-DN5E24,25.33
NF B112LE-SAK,20.18
NF B112LE-SMK,20.18
NF B112LH-DMK,20.19
NF B112LH-DN1,19.36
NF B112LH-DN10,32.64
NF B112LH-DN2,20.44
NF B112LH-DN20,47.31
NF B112LH-DN5,24.85
NF B112LH-SAK,20.2
NF B112LH-SMK,20.2
NF B112LL-DH2,27.67
NF B112LL-DMK,21.13
NF B112LL-DN2,21.38
NF B112LL-DN3,22.73
NF B112LL-DN5,25.79
NF B112LL-SAK,21.14
NF B112LL-SMK,21.14
NF B112LP-DN2E24,24.86
NF B112LP-SMK,24.12
NF B12000,9.51
NF B12000-DN2,18.37
NF B120AA-DMK,20.38
NF B120AA-DN0.4,18.77
NF B120AA-DN1,19.86
NF B120AA-DN2,21.77
NF B120AA-DN5,28.62
NF B120AA-SMK,20.37
NF B120AB,12.2
NF B120AB-DMK,19.67
NF B120AB-DN1,19.15
NF B120AB-DN2,21.06
NF B120AB-DN2W5,23.93
NF B120AB-DN3,23.15
NF B120AB-DN5,27.91
NF B120AC-DN2,21.77
NF B120AE-DN2,22.19
NF B120BB-DMK,21.25
NF B120BB-DN1,20.73
NF B120BB-DN2,22.64
NF B120BB-DN2W5,25.43
NF B120BB-DN5,29.49
NF B120BB-SMK,21.24
NF B120BE-DMK,21.85
NF B120BE-DN10,42.13
NF B120BE-DN2,23.24
NF B120BE-DN5,30.09
NF B120BE-SMK,21.84
NF B120BG-DN2,25.84
NF B120CB-DN1,20.87
NF B120CB-DN2,22.78
NF B120CB-DN5,29.63
NF B120CH-DMK,20.91
NF B120CH-DN2,22.3
NF B120CH-SMK,20.9
NF B120CP-DN2,24.41
NF B120CV-DN2,22.67
NF B120EB-DMK,21.33
NF B120EB-DN2,22.72
NF B120EB-DN5,29.57
NF B120EE-DN2,23.29
NF B120FB-DN2,24.4
NF B120FB-SMK,23
NF B120GB-DN2,24.74
NF B120HB-DN2,22.97
NF B120HB-DN2W5,25.84
NF B120HB-SMK,21.57
NF B120HE-DN2,24.12
NF B120HE-DN2W5,26.99
NF B120HE-SMK,22.72
NF B120HH-DN2,23.96
NF B120HH-DN2W5,26.83
NF B120HH-DN5W5,33.68
NF B122KA-DMK,22.41
NF B122KA-DN2,23.8
NF B122KA-DN5,30.65
NF B122KA-SMK,22.4
NF B122KB-DMK,22.72
NF B122KB-DMKR24,23.96
NF B122KB-DN2,24.11
NF B122KB-SMK,22.71
NF B122KB-SMKR24,23.95
NF B122KC-DMK,22.68
NF B122KC-DN2,24.07
NF B122KD-DN2,24.28
NF B122KD-DN2R7,24.46
NF B122KE-DMKR24,23.81
NF B122KE-DN2,24.26
NF B122KF-DMK,22.86
NF B122KF-DN2,24.25
NF B122KF-SMK,22.85
NF B122KG-DN2,24.26
NF B122KH-DMK,22.87
NF B122KH-DN2,24.26
NF B122KP-DMKR18,24.78
NF B122KP-DN2,24.8
NF B122KP-SMKR18,24.77
NF B122KP-SMKR25,23.61
NF B122LB-DN2,24.62
NF B122LE-DN2,24.58
NF B122LE-SMK,23.18
NF B122LH-DN2,24.6
NF B122LL-DN2,25.54
NF B122LL-DN5,32.39
NF B122LP-DN2E24,29.02
NF B122LP-DN5E24,35.87
NF B20000,8.43
NF B200AA-DN0.5,16.9
NF B200AC-DN2,18.74
NF B200BB-DMK,19.37
NF B200BB-DN1,18.53
NF B200BB-DN2,19.61
NF B200BB-DN5,24.02
NF B200CH-SMK,19.03
NF B200EB-DMK,19.45
NF B200EB-DN0.5,17.85
NF B200EB-DN2,19.69
NF B200FB-DMK,21.13
NF B200FB-DN1,20.29
NF B200HB-DN1,18.86
NF B202KA-DN2,20.77
NF B202KC-DN2,21.04
NF B202KF-SAK,20.45
NF B202KG-SAK,20.46
NF B210CH-DN2,22.3
NF B210CH-DN5,29.15
NF B210CH-SMK,20.9
NF B210EB-DN1,20.81
NF B212KA-DN2,23.8
NF B212KA-DN3,25.89
NF B22000,11.71
NF B22000-DN2,22.52
NF B22000-DN5,30.5
NF B220AA-DMK,23.6
NF B220AA-DN2,25.92
NF B220AA-DN5,33.9
NF B220AA-SMK,23.6
NF B220AB-DM0.2,34.8
NF B220AB-DMK,22.89
NF B220AB-DN1,22.56
NF B220AB-DN10,47.2
NF B220AB-DN2,25.21
NF B220AB-DN2W5,28.08
NF B220AB-DN3W5,30.57
NF B220AB-DN5,33.19
NF B220AC-DN2,25.92
NF B220AC-DN5,33.9
NF B220AE-DN2,26.34
NF B220BB-DH2T6,37.39
NF B220BB-DH5,59.25
NF B220BB-DM0.2,36.38
NF B220BB-DMK,24.47
NF B220BB-DN1,24.14
NF B220BB-DN2,26.79
NF B220BB-DN2W5,29.58
NF B220BB-DN4,31.79
NF B220BB-DN5,34.77
NF B220BB-DN6,38.1
NF B220BB-SMK,24.47
NF B220BE-DH10,97.3
NF B220BE-DN2,27.39
NF B220BE-DN5,35.37
NF B220BG-DN2,29.99
NF B220CB-DH1,29.74
NF B220CB-DN1,24.28
NF B220CB-DN2,26.93
NF B220CB-DN2R23,27.77
NF B220CB-DN5,34.91
NF B220CH-DN2,26.45
NF B220CH-SMK,24.13
NF B220CP-DN2,28.56
NF B220CV-DN2,26.82
NF B220EB-DN2,26.87
NF B220EB-DN5,34.85
NF B220EE-DN2,27.44
NF B220FB-DMK,26.23
NF B220FB-DN2,28.55
NF B220FB-SMK,26.23
NF B220GB-DN2,28.89
NF B220HB-DMK,24.8
NF B220HB-DN2,27.12
NF B220HB-DN2W5,29.99
NF B220HE-DMK,25.95
NF B220HE-DN2,28.27
NF B220HE-DN2W5,31.14
NF B220HH-DN2,28.11
NF B220HH-DN2W5,30.98
NF B222KA-DN2,27.95
NF B222KB-DN10,50.25
NF B222KB-DN2,28.26
NF B222KB-DN2R23,29.13
NF B222KC-DN2,28.22
NF B222KC-DN2R23,29.08
NF B222KC-DN5,36.2
NF B222KC-DN6,39.53
NF B222KD-DN2,28.43
NF B222KE-DN2,28.41
NF B222KF-DN2,28.4
NF B222KF-DN2R24,29.35
NF B222KF-SMK,26.08
NF B222KG-DN2,28.41
NF B222KH-DMK,26.09
NF B222KH-DN2,28.41
NF B222KP-DMK,26.63
NF B222KP-DN2,28.95
NF B222KP-DN2R24,29.89
NF B222KP-DN5,36.93
NF B222KP-SMK,26.63
NF B222LB-DN2,28.77
NF B222LE-DN2,28.73
NF B222LH-DN2,28.75
NF B222LL-DN2,29.69
NF B222LP-DN2E24,33.17
NF C020BB-DMK,21.53
NF C020FB-DM0.2,29.46
NF C110AB-SMK,17.56
NF C110AE-DN2,18.93
NF C110BB-DH2T6,26.05
NF C110BB-DMK,19.13
NF C110BB-SMK,19.14
NF C110BE-DN5,24.39
NF C110CB-DH1,21.43
NF C110CB-DN1,18.44
NF C110CB-DN2,19.52
NF C110CH-SMK,18.8
NF C110FB-DN5,25.55
NF C110HE-SAK,20.62
NF C112KC-DN2,20.81
NF C112KC-SAKT6,20.95
NF C112KD-DMKR5,22.14
NF C210CH-SMK,23.46
NF C220AB-DM0.2,35.54
NF C220AB-DN1,23.3
NF C220AE-DN2,27.08
NF C220BB-DH2T6,38.13
NF C220CB-DH1,30.48
NF C220CB-DN1,25.02
NF C220CB-DN2,27.67
NF C220CB-DN3,30.16
NF C220CB-DN5,35.65
NF C220CB-DN8,44.32
NF C220CB-SMK,25.35
NF C220CH-DN1,24.54
NF C220CH-DN5,35.17
NF C220CH-DN8,43.84
NF C222KB-DN1,26.35
NF G010AB-DN0.3,13.36
NF G010AB-DN1,13.77
NF G010AB-DN1X,26.98
NF G010AB-DN2.3,15.03
NF G010AB-DN3,15.44
NF G02000,8.13
NF G020AA-DMK,18.29
NF G020AA-DN10,30.64
NF G020AA-DN2,18.44
NF G020AA-DN5,22.85
NF G020AB-DN10,29.93
NF G020AB-DN2,17.73
NF G020AB-DN2W5,20.6
NF G020AB-DN5,22.14
NF G020AB-SMK,17.58
NF G020AC-DMK,18.29
NF G020AC-DN2,18.44
NF G020AE-DN2,18.86
NF G020BB-DH2,25.6
NF G020BB-DMK,20.37
NF G020BB-DN2,19.31
NF G020BB-DN2W5,22.1
NF G020BB-DN3,20.66
NF G020BB-DN5,23.72
NF G020BB-SMK,19.16
NF G020BE-DN2,19.91
NF G020BG-DN2,22.51
NF G020CB-DM0.2,25.23
NF G020CB-DMK,19.3
NF G020CB-DN2,19.45
NF G020CB-SMK,19.3
NF G020CH-DN2,18.97
NF G020CP-DN2,21.08
NF G020CV-DMK,19.19
NF G020CV-DN2,19.34
NF G020CV-SMK,19.19
NF G020EB-DN2,19.39
NF G020EB-DN5,23.8
NF G020EB-SMK,19.24
NF G020EE-DN2,19.96
NF G020FB-DMK,20.92
NF G020FB-DN2,21.07
NF G020FB-DN5,25.48
NF G020GB-DN2,21.41
NF G020HB-DN2,19.64
NF G020HB-DN2W5,22.51
NF G020HE-DN2,20.79
NF G020HE-DN2W5,23.66
NF G020HH-DN2,20.63
NF G020HH-DN2W5,23.5
NF G022KA-DN2,20.47
NF G022KB-DMK,21.84
NF G022KB-DN2,20.78
NF G022KC-DN2,20.74
NF G022KC-DN4,23.44
NF G022KC-DN5,25.15
NF G022KD-DN2,20.95
NF G022KE-DN2,20.93
NF G022KF-DN2,20.92
NF G022KF-DN5,25.33
NF G022KG-DMK,21.99
NF G022KG-DN2,20.93
NF G022KG-DN5R24,26.28
NF G022KG-SAK,20.16
NF G022KH-DN2,20.93
NF G022KP-DN2,21.47
NF G022LB-DN0.25,17.5
NF G022LB-DN1,18.26
NF G022LB-DN2,21.29
NF G022LE-DN2,21.25
NF G022LH-DN2,21.27
NF G022LL-DN2,22.21
NF G022LL-DN5,26.62
NF G022LP-DN2E24,25.69
NF G100AA-DN3,16.13
NF G100AB-DN2,14.59
NF G100BB-DN2,16.17
NF G100FB-DN2,17.93
NF G102KC-DN2,17.6
NF G11000,7.54
